is_clean,product_name,brand_name,size,loves_count,number_of_reviews,rating,secondary_category,tertiary_category,ingredients,ingredient_description,limited_edition,online_only,sephora_exclusive,list_price
0,Petal Soft Lipstick Crayon,Laura Mercier,0.07,14803,465,4.3355,Lip,Lipstick,"capryliccapric triglyceride, trimethylolpropane triisostearate, polyethylene, mica, cetyl ethylhexanoate, pentaerythrityl tetraisostearate, silica, dipentaerythrityl hexahydroxystearatehexastearatehexarosinate, c2040 alcohols, isododecane, hydrogenated polycyclopentadiene, silica dimethyl silylate, disteardimonium hectorite, butyrospermum parkii shea butter, tocopheryl acetate, mangifera indica mango seed butter, rubus idaeus raspberry seed oil, tetrahexyldecyl ascorbate, propylene carbonate, cetyl alcohol, citric acid may containpeut contenirblue 1 lake ci 42090, iron oxides ci 77491, ci 77492, ci 77499, red 6 ci 15850, red 7 lake ci 15850, red 28 ci 45410, red 28 lake ci 45410, red 30 lake ci 73360, titanium dioxide ci 77891, yellow 5 lake ci 19140","Raspberry Seed Oil Creates a lipid barrier for moisture retention,Mango Butter Moisturizes and helps reduce the look of fine lines and wrinkles,PlantDerived Emollient A blend of coconut and glycerin that&rsquo;s lightweight and moisturizing,,Caprylic/Capric Triglyceride, Trimethylolpropane Triisostearate, Polyethylene, Mica, Cetyl Ethylhexanoate, Pentaerythrityl Tetraisostearate, Silica, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, C2040 Alcohols, Isododecane, Hydrogenated Polycyclopentadiene, Silica Dimethyl Silylate, Disteardimonium Hectorite, Butyrospermum Parkii (Shea) Butter, Tocopheryl Acetate, Mangifera Indica (Mango) Seed Butter, Rubus Idaeus (Raspberry) Seed Oil, Tetrahexyldecyl Ascorbate, Propylene Carbonate, Cetyl Alcohol, Citric Acid May Contain/Peut Contenir/(+/)Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Red 6 (Ci 15850), Red 7 Lake (Ci 15850), Red 28 (Ci 45410), Red 28 Lake (Ci 45410), Red 30 Lake (Ci 73360), Titanium Dioxide (Ci 77891), Yellow 5 Lake (Ci 19140)",0,0,0,35.0
0,Pure Canvas Primer - Illuminating,Laura Mercier,1.01,11964,40,3.45,Face,Face Primer,"water, hydrogenated didecene, glycerin, pvp, peg6 stearate, mica, ricinus communis castor seed oil, sorbitan stearate, capryliccapric triglyceride, cetyl alcohol, simmondsia chinensis jojoba seed oil, hoya lacunosa flower extract, plankton extract, hydroxyethyl acrylate sodium acryloyldimethyl taurate copolymer, ceteth20, 1, 2hexanediol, squalane, boron nitride, caprylyl glycol, glyceryl stearate, steareth20, tocopheryl acetate, polysorbate 60, tin oxide, ascorbyl palmitate, tropolone, butylene glycol, phenoxyethanol may containpeut contenir iron oxides ci 77491, titanium dioxide ci 77891",",SkinPerfecting Complex Blend of rose extracts that work to moisturize, protect, and smooth skin,Porcelain Flower Promotes longterm radiance,Encapsulated Luminous Pearls Provide light reflection on skin for natural radiance,,,Water (Aqua/Eau), Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Pyrus Malus (Apple) Fruit Extract, Isododecane, Neopentyl Glycol Diheptanoate, Ppg51/Smdi Copolymer, Rosa Centifolia Flower Extract, Rosa Multiflora Fruit Extract, Rhododendron Ferrugineum Extract, Sea Water (Maris Aqua/Eau De Mer), Phenoxyethanol, Polyurethane35, Sorbeth30 Tetraisostearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ethylhexyl Olivate, Dipropylene Glycol, Linoleic Acid, Phospholipids, Phytosterols, Sorbitan Sesquiisostearate, Acrylates/Beheneth25 Methacrylate Copolymer, Xanthan Gum, Ppg8Ceteth20, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hydroxide, Squalane, Methylpropanediol, Tetrasodium Edta, Sodium Citrate, Citric Acid, Caprylyl Glycol, Mica, Phenylpropanol +/ (May Contain/Peut Contenir) Iron Oxides (Ci 77491, 77492, 77499)",0,0,0,46.0
0,Longwear Lip Liner,Laura Mercier,0.24,11315,36,2.8056,Lip,Lip Liner,"c1018 triglycerides, talc, hydrogenated vegetable oil, mica, capryliccapric triglyceride, synthetic japan wax, bht, propylparaben, methylparaben may contain titanium dioxide ci 77891, iron oxides ci 77491, iron oxides ci 77499, manganese violet ci 77742, red 7 lake ci 15850, yellow 5 lake ci 19140","C1018 Triglycerides, Talc, Hydrogenated Vegetable Oil, Mica, Caprylic/Capric Triglyceride, Synthetic Japan Wax, Bht, Propylparaben, Methylparaben May Contain (+/) Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499), Manganese Violet (Ci 77742), Red 7 Lake (Ci 15850), Yellow 5 Lake (Ci 19140)",0,0,0,28.0
0,Mini Pure Canvas Primer - Blurring,Laura Mercier,0.5,11259,5,2.4,Face,Face Primer,"water, methyl methacrylate crosspolymer, butylene glycol, glycerin, propanediol, triethylhexanoin, isopropyl myristate, synthetic wax, phenoxyethanol, squalane, plankton extract, ammonium acryloyldimethyltauratevp copolymer, hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer, silica, polyvinyl alcohol, bht, acrylatesc1030 alkyl acrylate crosspolymer, polysorbate 60, potassium hydroxide may containpeut contenir iron oxides ci 77491, iron oxides ci 77492",",Skin Perfecting Complex Blend of rose extracts that work to moisturize, protect, and smooth skin,Silica Beads Instantly blur and smooth imperfections,Red Clover Flower Extract Controls oil while actively decrease appearance of pore size over time,,,Water (Aqua/Eau), Methyl Methacrylate Crosspolymer, Butylene Glycol, CocoCaprylate/Caprate, Propanediol, Glycerin, Isopropyl Myristate, Tribehenin, Silica, Squalane, Trifolium Pratense (Clover) Flower Extract, Rhododendron Ferrugineum Extract, Rosa Multiflora Fruit Extract, Sea Water (Maris Aqua/Eau De Mer), Tocopherol, Isopentyldiol, Phenoxyethanol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C1030 Alkyl Acrylate Crosspolymer, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Sodium Phytate, Polysorbate 60, Sodium Hydroxide, Sorbitan Isostearate",0,0,0,25.0
0,Tinted Moisturizer Light Revealer Natural Skin Illuminator Broad Spectrum SPF 25,Laura Mercier,1.7,9644,741,4.2078,Face,Tinted Moisturizer,"water, butyloctyl salicylate, butylene glycol, octyldodecyl neopentanoate, dimethicone, glyceryl stearate, peg100 stearate, glycerin, ascophyllum nodosum extract, silica, ethylhexylglycerin, cetearyl alcohol, cocoglucoside, citric acid, batyl alcohol, bispegppg1414 dimethicone, acrylates c1030 alkyl acrylate, crosspolymer, disodium edta, potassium hydroxide, tocopheryl acetate, tetrahexyldecyl ascorbate, xanthan gum, saccharide isomerate, sodium citrate, tin oxide, phenoxyethanol, potassium sorbate, avobenzone 30, homosalate 50, octisalate 50, octocrylene 30 may contain iron oxides, mica, titanium dioxide","Luminescent Pearls Add a hint of radiant color while reflecting light to brighten dull skin,French Algae Helps visibly improve skin&rsquo;s natural radiance,PlantBased Hydration Promotes water retention by supporting skin&rsquo;s resilience and vitality,,Active Ingredients Avobenzone (30%), Homosalate (50%), Octisalate (50%), ,Octocrylene (30%), Inactive Ingredients Water, Butyloctyl Salicylate, Butylene Glycol, Octyldodecyl Neopentanoate, Dimethicone, Glyceryl Stearate, PEG100 Stearate, Glycerin, ,Ascophyllum Nodosum Extract, Silica, Ethylhexylglycerin, Cetearyl Alcohol, CocoGlucoside, Citric Acid, Batyl Alcohol, BISPEG/PPG14/14 Dimethicone, Acrylates/ C1030 Alkyl Acrylate ,Crosspolymer, Disodium EDTA, Potassium Hydroxide, Tocopheryl Acetate, Tetrahexyldecyl Ascorbate, Xanthan Gum, Saccharide Isomerate, Sodium Citrate, Tin Oxide, Phenoxyethanol, Potassium Sorbate May Contain Iron Oxides, Mica, Titanium Dioxide",0,0,0,54.0
0,Real Flawless Weightless Perfecting Waterproof Foundation,Laura Mercier,1.0,9196,1071,4.1027,Face,Foundation,"isododecane, isodecyl neopentanoate, hydrogenated polyisobutene, hydrogenated polycyclopentadiene, hydrogenated didecene, silica, polyglyceryl3 diisostearate, hydrogenated styreneisoprene copolymer, dicalcium phosphate, disteardimonium hectorite, cellulose, lauryl pca, theobroma cacao cocoa seed extract, hydrogenated lecithin, camellia oleifera seed oil, aquawatereau, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, tocopheryl acetate, butylene glycol may containpeut contenir iron oxides ci 77491, ci 77492, ci 77499, titanium dioxide ci 77891","High Resolution Pigments and 3D Smooth Priming Powders Perfecting, cakefree coverage, and optimal color laydown with less product,Blurring Bamboo Silk Powders and HydroLipid Matrix Balance moisture and shine control to maintain skin's optimal state,Camelia Seed, Vitamin E and Cacao Extract Antioxidantrich formula helps defend against damage by external stressors,,Isododecane, Isodecyl Neopentanoate, Hydrogenated Polyisobutene, Hydrogenated Polycyclopentadiene, Hydrogenated Didecene, Silica, Polyglyceryl3 Diisostearate, Hydrogenated Styrene/Isoprene Copolymer, Dicalcium Phosphate, Disteardimonium Hectorite, Cellulose, Lauryl Pca, Theobroma Cacao (Cocoa) Seed Extract, Hydrogenated Lecithin, Camellia Oleifera Seed Oil, Aqua/Water/Eau, Pentaerythrityl TetraDiTButyl Hydroxyhydrocinnamate, Tocopheryl Acetate, Butylene Glycol May Contain/Peut Contenir/(+/) Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)",0,0,1,52.0
0,Translucent Loose Setting Powder – Pink Tone-Up for Brightening,Laura Mercier,1.0,6667,23,4.3478,Face,Setting Spray & Powder,"talc, magnesium myristate, nylon12, zea mays corn starch, capryliccapric triglyceride, ethylhexyl palmitate, glycine soja soybean oil, tocopherol, lauroyl lysine, polymethyl methacrylate, methicone, ascorbyl palmitate, methylparaben, sodium dehydroacetate, propylparaben, butylparaben may containpeut contenir iron oxides ci 77491, ci 77492, ci 77499, titanium dioxide ci 77891, ultramarines ci 77007","PeachyPink Pigments Enliven the complexion ,Vitamin C and E Powders Visibly even skin tone over time,SkinConditioning Powder (Natural Amino Acids) Melts into skin for an undetectable finish​,,Talc, Magnesium Myristate, Nylon12, Zea Mays (Corn) Starch, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Glycine Soja (Soybean) Oil, Tocopherol, Lauroyl Lysine, Polymethyl Methacrylate, Methicone, Ascorbyl Palmitate, Methylparaben, Sodium Dehydroacetate, Propylparaben, Butylparaben May Contain/Peut Contenir/(+/) Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007)",0,1,0,47.0
0,Mini Pure Canvas Primer Illuminating,Laura Mercier,0.5,5635,2,5.0,Face,Face Primer,"water, hydrogenated didecene, glycerin, pvp, peg6 stearate, mica, ricinus communis castor seed oil, sorbitan stearate, capryliccapric triglyceride, cetyl alcohol, simmondsia chinensis jojoba seed oil, hoya lacunosa flower extract, plankton extract, hydroxyethyl acrylatesodium acryloyldimethyl taurate copolymer, ceteth20, 1, 2hexanediol, squalane, boron nitride, caprylyl glycol, glyceryl stearate, steareth20, tocopheryl acetate, polysorbate 60, tin oxide, ascorbyl palmitate, tropolone, butylene glycol, phenoxyethanol may containpeut contenir iron oxides ci 77491, titanium, dioxide ci 77891","SkinPerfecting Complex Blend of rose extracts that work to moisturize, protect, and smooth skin,Porcelain Flower Promotes longterm radiance,Encapsulated Luminous Pearls Provides light reflection on skin for natural radiance,,Water (Aqua/Eau), Glycerin, Butylene Glycol, Caprylic/Capric Triglyceride, Pyrus Malus (Apple) Fruit Extract, Isododecane, Neopentyl Glycol Diheptanoate, Ppg51/Smdi Copolymer, Rosa Centifolia Flower Extract, Rosa Multiflora Fruit Extract, Rhododendron Ferrugineum Extract, Sea Water (Maris Aqua/Eau De Mer), Phenoxyethanol, Polyurethane35, Sorbeth30 Tetraisostearate, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Ethylhexyl Olivate, Dipropylene Glycol, Linoleic Acid, Phospholipids, Phytosterols, Sorbitan Sesquiisostearate, Acrylates/Beheneth25 Methacrylate Copolymer, Xanthan Gum, Ppg8Ceteth20, Glyceryl Acrylate/Acrylic Acid Copolymer, Sodium Hydroxide, Squalane, Methylpropanediol, Tetrasodium Edta, Sodium Citrate, Citric Acid, Caprylyl Glycol, Mica, Phenylpropanol +/ (May Contain/Peut Contenir) Iron Oxides (Ci 77491, 77492, 77499)",0,0,0,25.0
0,Tinted Moisturizer Sheer Cream Bronzer,Laura Mercier,0.5,5268,527,4.2751,Cheek,Bronzer,"aquawatereau, ethylhexyl olivate, butylene glycol, glycerin, rubus idaeus raspberry seed oil, glyceryl stearate, peg100 stearate, opuntia ficusindica stem extract, lavandula angustifolia lavender flower water, rosa gallica flower extract, rosa damascena flower oil, squalane, silica, tocopherol, ethylhexylglycerin, cetearyl alcohol, cocoglucoside, polysorbate 60, acrylatesc1030 alkyl acrylate crosspolymer, disodium phosphate, disodium edta, potassium hydroxide, tetrahexyldecyl ascorbate, xanthan gum, citric acid, tin oxide, phenoxyethanol, potassium sorbate, sodium benzoate, sorbic acid may containpeut contenir bismuth oxychloride ci 77163, iron oxides ci 77491, ci 77492, ci 77499, mica, titanium dioxide ci 77891","Prickly Pear Hydrates the skin,Fruit Seed Complex Repairs and conditions dry skin,Uniquely Tailored Bronze Pearl Blends Bring the ideal level of warmth to every skin tone,,Aqua/Water/Eau, Ethylhexyl Olivate, Butylene Glycol, Glycerin, Rubus Idaeus (Raspberry) Seed Oil, Glyceryl Stearate, Peg100 Stearate, Opuntia FicusIndica Stem Extract, Lavandula Angustifolia (Lavender) Flower Water, Rosa Gallica Flower Extract, Rosa Damascena Flower Oil, Squalane, Silica, Tocopherol, Ethylhexylglycerin, Cetearyl Alcohol, CocoGlucoside, Polysorbate 60, Acrylates/C1030 Alkyl Acrylate Crosspolymer, Disodium Phosphate, Disodium Edta, Potassium Hydroxide, Tetrahexyldecyl Ascorbate, Xanthan Gum, Citric Acid, Tin Oxide, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Sorbic Acid May Contain/Peut Contenir/(+/) Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica, Titanium Dioxide (Ci 77891)",0,0,0,32.0
1,Forget The Filler Lip Plumper Line Smoothing Gloss,LAWLESS,0.11,124667,1847,4.0027,Lip,Lip Plumper,"polybutene, polyglyceryl2 tetraisostearate, hydrogenated styrenemethylstyreneindene copolymer, synthetic beeswax, isostearyl isostearate, stearalkonium bentonite, capryliccapric triglyceride glycerin, water, ethylhexyl palmitate, octyldodecanol, silica dimethyl silylate, menthoxypropanediol, capsicum frutescens fruit extract, zingiber officinale ginger root extract, butyrospermum parkii shea butter, flavor, helianthus annuus sunflower seed oil, tocopheryl nicotinate, tribehenin, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, prunus amygdalus dulcis sweet almond oil, rosa canina seed oil, simmondsia chinensis jojoba seed oil, sorbitan isostearate, tocopheryl acetate, palmitoyl tripeptide1, phenoxyethanol, lactic acid may contain iron oxides ci 77492, titanium dioxide ci 77891, red 30 lake ci 73360","MAXILIP&trade; Scientifically and clinically shown to visibly increase lip volume by 40 percent,Shea Butter Hydrates and soothes the lips ,Hyaluronic Acid Makes lips feel pillowy soft,,,,Polybutene, Polyglyceryl2 Tetraisostearate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Isostearyl Isostearate, Synthetic Fluorphlogopite, Stearalkonium Bentonite, Caprylic/Capric Triglyceride, Glycerin, Water, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Fragrance, Octyldodecanol, Silica Dimethyl Silylate, Menthoxypropanediol, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract Butyrospermum Parkii (Shea) Butter, Silica, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate Tocopheryl Acetate, Tin Oxide, Palmitoyl Tripeptide1, Phenoxyethanol, Lactic Acid May Contain Peut contenir  Titanium Dioxide (CI 77891), Red 30 Lake (CI 73360), Iron Oxides (CI 77491, CI 77492, CI 77499), ,",1,0,1,26.0
0,Forget The Filler Overnight Lip Plumping Mask,LAWLESS,0.28,91177,1017,4.297,Lip,Lip Balm & Treatment,"hydrogenated polyisobutene, hydrogenated poly c614 olefin, capryliccapric triglyceride, synthetic wax, butyrospermum parkii shea butter, ethylenepropylenestyrene copolymer, 1, 2hexanediol, tribehenin, ethylhexyl palmitate, flavor, menthoxypropanediol, glyceryl caprylate, butyleneethylenestyrene copolymer, caprylyl glycol, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, prunus amygdalus dulcis sweet almond oil, rosa canina fruit oil, sorbitan isostearate, polyglyceryl2 triisostearate, water, butylene glycol, zingiber officinale ginger root extract, palmitoyl tripeptide1, ceramide np, sodium hyaluronate, euterpe oleracea fruit extract, fragaria chiloensis strawberry fruit extract, hydroxypropyltrimonium hyaluronate, lycium chinense fruit extract, morus nigra fruit extract, ribes nigrum black currant fruit extract, rubus fruticosus blackberry fruit extract, rubus idaeus raspberry fruit extract, vaccinium angustifolium blueberry fruit extract, vaccinium macrocarpon cranberry fruit extract, vaccinium myrtillus fruit extract, hydrolyzed hyaluronic acid, sodium acetylated hyaluronate, hyaluronic acid, hydrolyzed sodium hyaluronate, sodium hyaluronate crosspolymer, potassium hyaluronate, lactic acid, citric acid, benzyl benzoate, benzyl alcohol may contain iron oxides ci 77492, titanium dioxide ci 77891, red 33 lake ci 17200, yellow 5 lake ci 19140","MAXILIP&trade; Scientifically and clinically shown to visibly increase lip volume by 40 percent,Shea Butter Hydrates and soothes the lips ,Hyaluronic Acid Makes lips feel pillowy soft,,,,Polybutene, Polyglyceryl2 Tetraisostearate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Isostearyl Isostearate, Synthetic Fluorphlogopite, Stearalkonium Bentonite, Caprylic/Capric Triglyceride, Glycerin, Water, Ethylhexyl Palmitate, Calcium Sodium Borosilicate, Fragrance, Octyldodecanol, Silica Dimethyl Silylate, Menthoxypropanediol, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract Butyrospermum Parkii (Shea) Butter, Silica, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Sorbitan Isostearate Tocopheryl Acetate, Tin Oxide, Palmitoyl Tripeptide1, Phenoxyethanol, Lactic Acid May Contain Peut contenir  Titanium Dioxide (CI 77891), Red 30 Lake (CI 73360), Iron Oxides (CI 77491, CI 77492, CI 77499), ,",0,1,1,22.0
1,Forget the Filler Lip-Plumping Line-Smoothing Tinted Lip Balm,LAWLESS,0.1,63426,1566,4.2522,Lip,Lip Balm & Treatment,"dipentaerythrityl hexahydroxystearatehexastearatehexarosinate, synthetic beeswax, oleiclinoleiclinolenic polyglycerides, diisostearyl malate, octyldodecanol, polyglyceryl3 diisostearate, microcrystalline wax, hydrogenated polyc614 olefin, c1821 alkane, ethylhexyl palmitate, flavor, polyhydroxystearic acid, tocopheryl nicotinate, olive oil polyglyceryl6 esters, jojoba esters, menthoxypropanediol, simmondsia chinensis jojoba seed oil, polyglyceryl6 pentaoleate, helianthus annuus sunflower seed wax, tribehenin, ethylenepropylenestyrene copolymer, butyrospermum parkii shea butter, sorbitan isostearate, acacia decurrens flower wax, polyglycerin3, glycerin, water, rosa canina fruit oil, zingiber officinale ginger root extract, butyleneethylenestyrene copolymer, palmitoyl tripeptide1, lactic acid, phenoxyethanol, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, tocopherol, may contain red 30 lake ci 73360, titanium dioxide ci 77891","MaxiLip&trade; Supports lipcollagen synthesis,Shea Butter Hydrates ,<i>Rosa canina</i> Fruit Oil Softens ,,Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Synthetic Beeswax, Oleic/Linoleic/Linolenic Polyglycerides, Diisostearyl Malate, Octyldodecanol, Polyglyceryl3 Diisostearate, Microcrystalline Wax, Hydrogenated Poly(C614 Olefin), C1821 Alkane, Ethylhexyl Palmitate, Flavor, Polyhydroxystearic Acid, Tocopheryl Nicotinate, Olive Oil Polyglyceryl6 Esters, Jojoba Esters, Menthoxypropanediol, Simmondsia Chinensis (Jojoba) Seed Oil, Polyglyceryl6 Pentaoleate, Helianthus Annuus (Sunflower) Seed Wax, Tribehenin, Ethylene/Propylene/Styrene Copolymer, Butyrospermum Parkii (Shea) Butter, Sorbitan Isostearate, Acacia Decurrens Flower Wax, Polyglycerin3, Glycerin, Water, Rosa Canina Fruit Oil, Zingiber Officinale (Ginger) Root Extract, Butylene/Ethylene/Styrene Copolymer, Palmitoyl Tripeptide1, Lactic Acid, Phenoxyethanol, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate, Tocopherol, May Contain Red 30 Lake (CI 73360), Titanium Dioxide (CI 77891),,,,<i>The list of ingredients is subject to change, please consult the packaging of the product purchased</i>",0,0,1,26.0
